mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__max_iter,param_clf__penalty,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1703890323638916,0.008701872814354307,0.013420534133911134,0.004088267167750964,0.1,500,l2,lbfgs,"{'clf__C': 0.1, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7361196952265706,0.6879337660417141,0.7843239263784374,0.7269255060820011,0.7058448439014262,0.72822954752603,0.03266606574246305,7
0.11088790893554687,0.04997202568273235,0.01662907600402832,0.010668988987603243,0.1,1000,l2,lbfgs,"{'clf__C': 0.1, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7361196952265706,0.6879337660417141,0.7843239263784374,0.7269255060820011,0.7058448439014262,0.72822954752603,0.03266606574246305,7
0.07165045738220215,0.007434184515481843,0.007987546920776366,0.0006606406209942118,1.0,500,l2,lbfgs,"{'clf__C': 1, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8560238605708518,0.8262278143953452,0.8601683638402713,0.8372430030703196,0.7900118218163413,0.8339349727386258,0.025201969429797102,5
0.06732501983642578,0.01723533405802301,0.012424898147583009,0.003199796567503653,1.0,1000,l2,lbfgs,"{'clf__C': 1, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8560238605708518,0.8262278143953452,0.8601683638402713,0.8372430030703196,0.7900118218163413,0.8339349727386258,0.025201969429797102,5
0.09050145149230956,0.008073631569324419,0.007941198348999024,0.000879318483459931,5.0,500,l2,lbfgs,"{'clf__C': 5, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8893879468382814,0.8763564652170392,0.899750364896872,0.8876790602263923,0.8534562992659894,0.881326027288915,0.015787527215337903,3
0.0958132266998291,0.01064803857875446,0.013264608383178712,0.004277697746435297,5.0,1000,l2,lbfgs,"{'clf__C': 5, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8893879468382814,0.8763564652170392,0.899750364896872,0.8876790602263923,0.8534562992659894,0.881326027288915,0.015787527215337903,3
0.10963068008422852,0.005974301241444618,0.035419130325317384,0.04220650889958594,10.0,500,l2,lbfgs,"{'clf__C': 10, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9037678533642263,0.8766687125978211,0.9063846800674039,0.8912346083197555,0.856844133319208,0.8869799975336828,0.018390043118733438,1
0.10417957305908203,0.01563777674295264,0.008468437194824218,0.0021095872531285993,10.0,1000,l2,lbfgs,"{'clf__C': 10, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9037678533642263,0.8766687125978211,0.9063846800674039,0.8912346083197555,0.856844133319208,0.8869799975336828,0.018390043118733438,1
